plyrId,firstNm,lastNm,pos,tm
9049,Red,Bryant,DT,ARI
9050,Andre,Caldwell,WR,DEN
9051,Calais,Campbell,DE,ARI
9052,John,Carlson,TE,FA
9053,Antoine,Cason,CB,FA
9054,Jamaal,Charles,RB,KCC
9058,Fred,Davis,TE,FA
9059,Thomas,DeCoud,S,FA
9060,Glenn,Dorsey,DE,SFO
9064,Joe,Flacco,QB,BAL
9066,Charles,Godfrey,S,ATL
9068,Quentin,Groves,LB,FA
9072,Erin,Henderson,LB,NYJ
9073,Chad,Henne,QB,JAC
9075,DeSean,Jackson,WR,WAS
9077,Mike,Jenkins,CB,TBB
9078,Chris,Johnson,RB,ARI
9083,Curtis,Lofton,LB,OAK
9084,Chris,Long,DE,STL
9085,Mario,Manningham,WR,FA
9086,Jerod,Mayo,LB,NEP
9087,Darren,McFadden,RB,DAL
9088,Leodis,McKelvin,CB,BUF
9091,Kenny,Phillips,S,FA
9092,Tracy,Porter,CB,CHI
9094,Ray,Rice,RB,FA*
9095,Keith,Rivers,LB,DAL
9097,Dominique,Rodgers-Cromartie,CB,NYG
9099,Matt,Ryan,QB,ATL
9101,Jonathan,Stewart,RB,CAR
9103,Aqib,Talib,CB,DEN
9104,Philip,Wheeler,LB,ATL
9117,Brandon,Flowers,CB,SDC
9118,Jordy,Nelson,WR,GBP
9120,Eddie,Royal,WR,CHI
9122,Matt,Forte,RB,CHI
9124,Jerome,Simpson,WR,SFO
9126,Jason,Jones,DE,DET
9134,Kendall,Langford,DE,IND
9139,Pat,Sims,DT,CIN
9144,Harry,Douglas,WR,TEN
9145,Craig,Stevens,TE,TEN
9147,Andre,Fluellen,DT,FA
9150,Jermichael,Finley,TE,FA
9154,Tyvon,Branch,S,KCC
9156,William,Hayes,DE,STL
9164,Dwight,Lowery,S,IND
9168,Quintin,Demps,S,HOU
9176,Jacob,Tamme,TE,ATL
9188,Brandon,Carr,CB,DAL
9189,Gary,Barnidge,TE,CLE
9190,Zackary,Bowman,CB,FA
9191,Orlando,Scandrick,CB,DAL
9193,Jerome,Felton,RB,BUF
9196,Tim,Hightower,RB,NOS
9199,Letroy,Guion,DT,GBP
9200,Matt,Slater,WR,NEP
9201,Kroy,Biermann,LB,ATL
9205,Kellen,Davis,TE,NYJ
9207,Josh,Johnson,QB,BUF
9214,Erik,Walden,LB,IND
9216,Trevor,Scott,DE,FA
9221,Josh,Morgan,WR,FA
9222,Geno,Hayes,LB,FA
9228,Nick,Hayden,DT,DAL
9236,Ahtyba,Rubin,DT,SEA
9240,Ryan,Mundy,S,CHI
9245,Joe,Mays,LB,SDC
9248,Andy,Studebaker,LB,IND
9250,Pierre,Garcon,WR,WAS
9254,Matt,Flynn,QB,NOS
9261,Landon,Cohen,DT,FA
9269,Stevie,Johnson,WR,SDC
9272,Peyton,Hillis,RB,FA
9274,Cary,Williams,CB,WAS
9278,Justin,Forsett,RB,BAL
9298,John,Harbaugh,Coach,BAL
9299,Dan,Carpenter,PK,BUF
9307,Connor,Barth,PK,TBB
9308,Danny,Amendola,WR,NEP
9310,Brett,Kern,PN,TEN
9315,Mike,Tolbert,RB,CAR
9317,David,Hawthorne,LB,NOS
9319,Steven,Hauschka,PK,SEA
9325,Jo-Lonn,Dunbar,LB,FA
9330,Wesley,Woodyard,LB,TEN
9332,Husain,Abdullah,S,KCC
9336,Jameel,McClain,LB,FA
9345,Danny,Lansanah,LB,TBB
9347,BenJarvus,Green-Ellis,RB,FA*
9360,Garrett,Hartley,PK,FA*
9363,James,Ihedigbo,S,DET
9367,Wallace,Gilberry,DE,CIN
9383,Eric,Weems,WR,ATL
9396,Jed,Collins,RB,FA
9404,Leger,Douzable,DT,NYJ
9421,Jim,Caldwell,Coach,DET
9425,Cameron,Wake,DE,MIA
9426,Rex,Ryan,Coach,BUF
9427,Michael,Crabtree,WR,OAK
9429,Mark,Sanchez,QB,PHI
9430,Malcolm,Jenkins,S,PHI
9431,Matthew,Stafford,QB,DET
9432,Everette,Brown,LB,FA
9433,B.J.,Raji,DT,GBP
9434,Rey,Maualuga,LB,CIN
9435,Brian,Orakpo,LB,TEN
9436,Jeremy,Maclin,WR,KCC
9437,Knowshon,Moreno,RB,FA*
9438,Vontae,Davis,CB,IND
9439,James,Laurinaitis,LB,STL
9441,Percy,Harvin,WR,BUF
9442,Michael,Johnson,DE,CIN
9444,Brandon,Pettigrew,TE,DET
9446,Brian,Cushing,LB,HOU
9448,LeSean,McCoy,RB,BUF
9449,William,Moore,S,ATL
9450,Hakeem,Nicks,WR,NYG
9451,Sean,Smith,CB,KCC
9452,Darrius,Heyward-Bey,WR,PIT
9453,Tyson,Jackson,DE,ATL
9454,Chase,Coffman,TE,SEA
9456,Donald,Brown,RB,SDC
9458,Shonn,Greene,RB,FA
9460,Josh,Freeman,QB,IND
9461,Darius,Butler,CB,IND
9462,Larry,English,DE,TBB
9463,Fili,Moala,DE,FA
9464,Clay,Matthews,LB,GBP
9465,Patrick,Chung,S,NEP
9466,Dannell,Ellerbe,LB,NOS
9467,Kenny,Britt,WR,STL
9470,Louis,Delmas,S,MIA
9474,Jared,Cook,TE,STL
9475,Evander,Hood,DT,WAS
9478,Sen'Derrick,Marks,DT,JAC
9480,James,Casey,TE,FA
9485,Robert,Ayers,DE,NYG
9492,Jairus,Byrd,S,NOS
9494,Connor,Barwin,LB,PHI
9495,Michael,Mitchell,S,PIT
9502,Paul,Kruger,LB,CLE
9504,Sherrod,Martin,S,CHI
9508,Bradley,Fletcher,CB,FA
9511,Jason,Williams,LB,FA
9512,Matt,Shaughnessy,DE,FA
9513,Terrance,Knighton,DT,WAS
9517,DeAndre,Levy,LB,DET
9522,Roy,Miller,DT,JAC
9524,Brandon,Tate,WR,CIN
9525,Mike,Wallace,WR,MIN
9529,Lardarius,Webb,CB,BAL
9530,Chris,Owens,CB,NOS
9532,Jerraud,Powers,CB,ARI
9535,Rashad,Johnson,S,ARI
9536,Keenan,Lewis,CB,NOS
9541,Kaluka,Maiava,LB,FA
9542,Henry,Melton,DT,TBB
9545,Brian,Hartline,WR,CLE
9547,Victor,Butler,LB,FA
9549,Glover,Quin,S,DET
9551,David,Bruton,S,DEN
9552,Sammie Lee,Hill,DT,TEN
9560,Louis,Murphy,WR,TBB
9565,Andre,Brown,RB,FA
9567,Greg,Toler,CB,IND
9577,Kevin,Huber,PN,CIN
9585,Jasper,Brinkley,LB,NYG
9596,Thomas,Morstead,PN,NOS
9597,Chris,Clemons,S,ARI
9601,Frank,Summers,RB,FA
9608,Don,Carey,S,DET
9611,Zach,Miller,TE,CHI
9613,Jarius,Wynn,DT,BUF
9615,Bear,Pascoe,TE,DET
9616,Cedric,Peerman,RB,CIN
9619,Brice,McCain,CB,MIA
9625,Brandon,Gibson,WR,NEP
9632,Brandon,Myers,TE,TBB
9633,Jason,McCourty,CB,TEN
9638,John,Phillips,TE,SDC
9640,Vance,Walker,DE,DEN
9641,Chris,Ogbonnaya,RB,FA
9646,Captain,Munnerlyn,CB,MIN
9647,E.J.,Biggers,CB,PHI
9648,Brad,Jones,LB,FA
9652,Pat,McAfee,PN,IND
9660,Moise,Fokou,LB,FA
9661,Jamarca,Sanford,S,NOS
9662,Julian,Edelman,WR,NEP
9671,David,Johnson,TE,SDC
9674,Ricky,Jean-Francois,DE,WAS
9679,Clinton,McDonald,DT,TBB
9680,Rashad,Jennings,RB,NYG
9683,Tiquan,Underwood,WR,FA
9686,Ryan,Succop,PK,TEN
9690,Arian,Foster,RB,HOU
9693,Danny,Woodhead,RB,SDC
9694,Graham,Gano,PK,CAR
9700,Kevin,Ogletree,WR,FA
9706,Chase,Daniel,QB,KCC
9712,Britton,Colquitt,PN,DEN
9714,Brian,Hoyer,QB,HOU
9718,Seyi,Ajirotutu,WR,PHI
9719,Matthew,Mulligan,TE,FA
9725,Desmond,Bryant,DE,CLE
9726,C.J.,Spillman,S,DAL
9729,Ramon,Humber,LB,NOS
9735,Chris,Baker,DE,WAS
9740,Ropati,Pitoitua,DE,TEN
9742,Jonathan,Casillas,LB,NYG
9743,Kyle,Arrington,CB,BAL
9745,Ashlee,Palmer,LB,FA
9749,Michael,Bennett,DE,SEA
9750,Reggie,Walker,LB,FA
9754,Tim,Jamison,DE,FA
9757,Dan,Skuta,LB,JAC
9762,Marcus,Benard,LB,ARI
9768,Danny,Gorrer,CB,FA
9783,Jordan,Norwood,WR,DEN
9802,Marcel,Reece,RB,OAK
9815,Ndamukong,Suh,DT,MIA
9816,Eric,Berry,S,KCC
9817,Sam,Bradford,QB,PHI
9818,Jimmy,Clausen,QB,BAL
9819,Gerald,McCoy,DT,TBB
9820,Joe,Haden,CB,CLE
9821,Rolando,McClain,LB,DAL
9822,C.J.,Spiller,RB,NOS
9823,Dez,Bryant,WR,DAL
9824,Derrick,Morgan,LB,TEN
9825,Carlos,Dunlap,DE,CIN
9826,Brandon,Graham,LB,PHI
9827,Taylor,Mays,S,OAK
9828,Everson,Griffen,DE,MIN
9829,Earl,Thomas,S,SEA
9831,Golden,Tate,WR,DET
9832,Dan,Williams,DT,OAK
9833,Jason,Pierre-Paul,DE,NYG
9834,Jonathan,Dwyer,RB,FA
9835,Sean,Weatherspoon,LB,ARI
9837,Corey,Wootton,DE,DET
9838,Jermaine,Gresham,TE,ARI
9840,Navorro,Bowman,LB,SFO
9841,Patrick,Robinson,CB,SDC
9842,Jared,Odrick,DE,JAC
9843,Brandon,LaFell,WR,NEP
9844,Brandon,Spikes,LB,FA
9846,Devin,McCourty,S,NEP
9847,Greg,Hardy,DE,DAL
9848,Kyle,Wilson,CB,NOS
9850,Daryl,Washington,LB,ARI
9851,Ryan,Mathews,RB,PHI
9852,Terrence,Cody,DT,FA
9853,Jerry,Hughes,DE,BUF
9854,Damian,Williams,WR,FA
9855,Dominique,Franks,CB,FA
9856,Dexter,McCluster,RB,TEN
9857,Nate,Allen,S,OAK
9859,Arrelious,Benn,WR,JAC
9861,Kareem,Jackson,CB,HOU
9862,Tim,Tebow,QB,FA
9863,Brandon,Ghee,CB,FA
9864,Morgan,Burnett,S,GBP
9866,Sean,Lee,LB,DAL
9867,Jason,Worilds,LB,FA
9868,Geno,Atkins,DT,CIN
9869,Larry,Asante,S,OAK
9871,George,Selvie,DE,NYG
9874,Jacoby,Ford,WR,FA
9875,Tyson,Alualu,DT,JAC
9877,T.J.,Ward,S,DEN
9879,Koa,Misi,LB,MIA
9880,Toby,Gerhart,RB,JAC
9881,Eric,Decker,WR,NYJ
9882,Willie,Young,LB,CHI
9884,Demaryius,Thomas,WR,DEN
9886,Darrell,Stuckey,S,SDC
9892,Joe,McKnight,RB,FA
9893,Perrish,Cox,CB,TEN
9894,Chris,Cook,CB,FA
9897,Javier,Arenas,CB,BUF
9898,LeGarrette,Blount,RB,NEP
9899,Colt,McCoy,QB,WAS
9902,Rob,Gronkowski,TE,NEP
9903,Lamarr,Houston,LB,CHI
9904,Linval,Joseph,DT,MIN
9905,Jermaine,Cunningham,LB,NYJ
9906,Mike,Neal,LB,GBP
9907,Ben,Tate,RB,FA
9912,Ed,Dickson,TE,CAR
9913,Alex,Carrington,DT,BUF
9915,Major,Wright,S,TBB
9916,Donald,Butler,LB,SDC
9917,Earl,Mitchell,DT,MIA
9918,Emmanuel,Sanders,WR,DEN
9919,Corey,Peters,DT,ARI
9921,Andre,Roberts,WR,WAS
9924,Tony,Moeaki,TE,ATL
9925,Jimmy,Graham,TE,SEA
9927,Mike,Williams,WR,FA
9928,Darryl,Sharpton,LB,FA
9929,Perry,Riley,LB,WAS
9930,Alterraun,Verner,CB,TBB
9931,Marcus,Easley,WR,BUF
9932,Walter,Thurmond,S,PHI
9933,Dennis,Pitta,TE,BAL
9936,Garrett,Graham,TE,HOU
9939,Mike,Kafka,QB,FA
9940,Al,Woods,DT,TEN
9941,Clay,Harbor,TE,JAC
9944,O'Brien,Schofield,DE,ATL
9946,Michael,Hoomanawanui,TE,NOS
9947,Kam,Chancellor,S,SEA
9948,Kendrick,Lewis,S,BAL
9950,John,Conner,RB,FA
9954,Nolan,Carroll,CB,PHI
9955,Cam,Thomas,DT,PIT
9960,Andrew,Quarless,TE,GBP
9963,Art,Jones,DE,IND
9964,Riley,Cooper,WR,PHI
9966,Reshad,Jones,S,MIA
9967,Crezdon,Butler,CB,DET
9969,Stevenson,Sylvester,LB,FA
9972,Fendi,Onobun,TE,FA
9975,Anthony,Dixon,RB,BUF
9978,Arthur,Moats,LB,PIT
9979,Deji,Karim,RB,FA
9982,Anthony,McCoy,TE,SEA
9983,Clifton,Geathers,DE,PIT
9984,Eugene,Sims,DE,STL
9987,James,Starks,RB,GBP
9988,Antonio,Brown,WR,PIT
9990,Trindon,Holliday,WR,FA
9992,Joe,Webb,QB,CAR
10005,Dekoda,Watson,LB,NEP
10007,Jamar,Chaney,LB,FA
10009,Marc,Mariani,WR,CHI
10010,RJ,Stanford,CB,FA
10011,Phillip,Adams,CB,ATL
10013,C.J.,Wilson,DE,DET
10015,Jim,Dray,TE,CLE
10016,Sean,Lissemore,DT,SDC
10020,Ricardo,Mathews,DE,SDC
10022,Kavell,Conner,LB,SDC
10026,Kurt,Coleman,S,CAR
10029,Brandon,Deaderick,DE,FA
10031,Robert,McClain,CB,CAR
10033,Stevie,Brown,S,FA
10035,Erik,Lorig,RB,FA
10048,Joique,Bell,RB,DET
10063,Chris,Maragos,S,PHI
10067,Antone,Smith,RB,FA
10072,David,Nelson,WR,PIT
10074,Barry,Church,S,DAL
10077,Chris,Ivory,RB,NYJ
10080,Victor,Cruz,WR,NYG
10082,Danario,Alexander,WR,FA
10084,Sam,Shields,CB,GBP
10088,Marlon,Moore,WR,CLE
10090,Tim,Masthay,PN,GBP
10097,Thaddeus,Lewis,QB,PHI
10099,Frank,Zombo,LB,KCC
10103,Sherrick,McManis,CB,CHI
10106,Junior,Galette,LB,WAS
10109,Preston,Parker,WR,FA
10110,Darrel,Young,RB,WAS
10111,Kyle,Love,DT,CAR
10112,Danny,McCray,S,DAL
10113,Michael,Palmer,TE,FA
10116,Aaron,Berry,CB,FA
10118,Cassius,Vaughn,CB,SDC
10122,Darian,Stewart,S,DEN
10123,Logan,Paulsen,TE,WAS
10139,Jeff,Cumberland,TE,NYJ
10141,Dane,Fletcher,LB,NEP
10143,Steve,Mclendon,DT,PIT
10149,Tramaine,Brock,CB,SFO
10151,Jermelle,Cudjo,DT,DET
10178,Sergio,Brown,S,JAC
10186,Josh,Mauga,LB,KCC
10198,Colt,Anderson,S,IND
10203,Alfonso,Smith,RB,FA
10210,Jeromy,Miles,S,FA
10217,Josh,Gordy,S,FA
10220,Andrew,Sendejo,S,MIN
10224,Vincent,Rey,LB,CIN
10228,George,Johnson,DE,TBB
10232,R.J.,Archer,QB,FA
10233,Teddy,Williams,CB,CAR
10235,Tony,Carter,CB,FA
10241,Will,Tukuafu,RB,SEA
10243,Jim,Tomsula,Coach,FA
10244,Rafael,Bush,S,NOS
10250,Marcus,Sherels,CB,MIN
10253,Ron,Rivera,Coach,CAR
10254,Pat,Shurmer,Coach,PHI
10255,Hue,Jackson,Coach,CLE
10258,Nick,Fairley,DT,STL
10259,Da'Quan,Bowers,DT,TBB
10260,Patrick,Peterson,CB,ARI
10261,A.J.,Green,WR,CIN
10262,Blaine,Gabbert,QB,SFO
10263,Adrian,Clayborn,DE,ATL
10264,Prince,Amukamara,CB,NYG
10265,Marcell,Dareus,DT,BUF
10266,Cameron,Heyward,DE,PIT
10267,Von,Miller,LB,DEN
10268,Ryan,Mallett,QB,BAL
10269,Robert,Quinn,DE,STL
10270,Stephen,Paea,DE,WAS
10271,Julio,Jones,WR,ATL
10272,J.J.,Watt,DE,HOU
10273,Cam,Newton,QB,CAR
10274,Aldon,Smith,LB,OAK
10275,Allen,Bailey,DE,KCC
10276,Mark,Ingram,RB,NOS
10277,Justin,Houston,LB,KCC
10278,Ras-I,Dowling,S,FA
10279,Jake,Locker,QB,FA
10280,Ryan,Kerrigan,LB,WAS
10281,Mikel,Leshoure,RB,FA
10282,Akeem,Ayers,LB,STL
10284,Jared,Crick,DE,HOU
10285,Corey,Liuget,DE,SDC
10288,Jerrel,Jernigan,WR,FA
10289,Torrey,Smith,WR,SFO
10291,Phillip,Hunt,DE,NOS
10292,Cameron,Jordan,DE,NOS
10293,Brandon,Harris,CB,TEN
10294,Jimmy,Smith,CB,BAL
10295,Aaron,Williams,S,BUF
10296,Christian,Ponder,QB,FA
10297,Colin,Kaepernick,QB,SFO
10298,Ryan,Williams,RB,FA*
10299,Daniel,Thomas,RB,FA
10300,Jacquizz,Rodgers,RB,CHI
10301,Jordan,Todman,RB,PIT
10302,DeMarco,Murray,RB,PHI
10303,Shane,Vereen,RB,NYG
10305,Kendall,Hunter,RB,NOS
10307,Leonard,Hankerson,WR,BUF
10308,Randall,Cobb,WR,GBP
10310,Tandon,Doss,WR,FA
10311,Austin,Pettis,WR,FA
10312,Kyle,Rudolph,TE,MIN
10313,Andy,Dalton,QB,CIN
10314,Muhammad,Wilkerson,DE,NYJ
10315,Brooks,Reed,LB,ATL
10318,Lance,Kendricks,TE,STL
10319,Phil,Taylor,DT,FA
10320,Jabaal,Sheard,DE,NEP
10321,Bruce,Carter,LB,TBB
10322,Jarvis,Jenkins,DE,CHI
10323,Rahim,Moore,S,HOU
10324,Marcus,Gilchrist,S,NYJ
10325,Marvin,Austin,DT,FA
10326,Jaiquawn,Jarrett,S,FA
10327,Greg,Little,WR,BUF
10329,Terrell,McClain,DT,DAL
10330,Dontay,Moch,LB,FA
10331,Nate,Irving,LB,IND
10332,Kelvin,Sheppard,LB,MIA
10333,Robert,Housler,TE,CHI
10334,Stevan,Ridley,RB,NYJ
10335,Jurrell,Casey,DE,TEN
10336,Chris,Culliver,CB,WAS
10338,Vincent,Brown,WR,FA
10339,Mason,Foster,LB,WAS
10341,Shareece,Wright,CB,BAL
10343,Akeem,Dent,LB,HOU
10344,Chris,Conte,S,TBB
10345,Kenrick,Ellis,DT,MIN
10348,Sione,Fua,DT,FA
10350,K.J.,Wright,LB,SEA
10351,Da'Norris,Searcy,S,TEN
10352,Jordan,Cameron,TE,MIA
10353,Sam,Acho,LB,CHI
10354,Luke,Stocker,TE,TBB
10355,Roy,Helu,RB,OAK
10356,Kris,Durham,WR,FA
10357,Quinton,Carter,S,FA
10358,Colin,McCarthy,LB,FA
10360,Greg,Salas,WR,BUF
10361,Chimdi,Chekwa,CB,FA
10362,Cecil,Shorts,WR,HOU
10363,Casey,Matthews,LB,MIN
10364,Jalil,Brown,CB,IND
10365,Alex,Henery,PK,FA*
10366,Chris,Prosinski,S,CHI
10368,Taiwan,Jones,RB,OAK
10369,Bilal,Powell,RB,NYJ
10371,Cortez,Allen,CB,PIT
10372,Julius,Thomas,TE,JAC
10374,Davon,House,CB,JAC
10378,Anthony,Sherman,RB,KCC
10379,Buster,Skrine,CB,NYJ
10383,Karl,Klug,DE,TEN
10384,Josh,Thomas,CB,DAL
10385,Shiloh,Keo,S,DEN
10388,Denarius,Moore,WR,FA
10389,Dion,Lewis,RB,NEP
10391,T.J.,Yates,QB,HOU
10392,Jeremy,Kerley,WR,NYJ
10393,Richard,Sherman,CB,SEA
10394,Niles,Paul,TE,WAS
10398,Lee,Smith,TE,OAK
10400,Chris,Carter,LB,BAL
10401,Chykie,Brown,CB,FA
10402,Pernell,McPhee,LB,CHI
10405,Chris,White,LB,NEP
10408,Byron,Maxwell,CB,PHI
10409,Charles,Clay,TE,BUF
10410,Dwayne,Harris,WR,NYG
10411,Evan,Royster,RB,FA
10412,Aldrick,Robinson,WR,FA
10413,Tyrod,Taylor,QB,BUF
10414,Richard,Gordon,TE,FA
10418,D.J.,Smith,LB,FA
10419,Allen,Bradford,LB,FA
10421,Mike,Mohamed,LB,FA
10422,Colin,Jones,S,CAR
10423,Matt,Bosher,PN,ATL
10426,J.T.,Thomas,LB,NYG
10429,Jerrell,Powe,DT,WAS
10431,Jacquian,Williams,LB,FA
10432,Virgil,Green,TE,DEN
10434,Justin,Rogers,CB,FA
10437,Bruce,Miller,RB,SFO
10442,Ryan,Taylor,TE,FA
10454,Cliff,Matthews,DE,TBB
10455,Frank,Kearse,DT,WAS
10457,Lawrence,Guy,DE,BAL
10458,Andrew,Gachkar,LB,DAL
10459,Jimmy,Wilson,S,FA
10464,David,Ausberry,TE,FA
10465,Malcolm,Smith,LB,OAK
10472,Tommie,Campbell,CB,FA
10473,Chris,Neild,DT,FA
10478,Will,Hill,S,BAL
10486,Ian,Williams,DT,SFO
10487,Kai,Forbath,PK,NOS
10488,Mark,Herzlich,LB,NYG
10496,Ricardo,Lockette,WR,SEA
10497,Dane,Sanzenbacher,WR,FA
10498,Scott,Tolzien,QB,GBP
10500,Terrelle,Pryor,WR,CLE
10506,Dan,Bailey,PK,DAL
10511,Jeff,Maehl,WR,FA
10514,Nick,Bellore,LB,SFO
10515,Phillip,Tanner,RB,FA
10516,Bryan,Walters,WR,JAC
10517,Joseph,Morgan,WR,FA
10524,Brandon,Browner,CB,NOS
10527,Doug,Baldwin,WR,SEA
10528,James,Dockery,CB,FA
10529,Spencer,Paysinger,LB,MIA
10530,DuJuan,Harris,RB,SFO
10534,Jamari,Lattimore,LB,NYJ
10540,Tom,Johnson,DT,MIN
10541,Isa,Abdul-Quddus,S,DET
10542,Bryan,Braman,LB,PHI
10546,Jeron,Johnson,S,WAS
10549,Albert,McClellan,LB,BAL
10551,Richie,Brockel,TE,FA
10552,Tyler,Clutts,RB,DAL
10554,Mario,Addison,DE,CAR
10560,Mitch,Unrein,DE,CHI
10566,Jeff,Tarpinian,LB,FA
10567,Henry,Hynoski,RB,FA
10572,Brandon,Bair,DE,PHI
10575,Darrin,Walls,S,NYJ
10585,Justin,Trattou,DE,MIN
10586,Demarcus,Dobbs,DT,SEA
10592,Chris,Harris,CB,DEN
10601,Andrew,Hawkins,WR,CLE
10610,Ron,Parker,S,KCC
10626,Sterling,Moore,CB,TBB
10632,Corbin,Bryant,DE,BUF
10642,Chris,Jones,PN,DAL
10647,Thomas,Keiser,LB,FA
10651,Kamar,Aiken,WR,BAL
10653,Josh,Bynes,LB,DET
10671,Todd,Bowles,Coach,NYJ
10674,Andre,Holmes,WR,OAK
10675,Cedric,Thornton,DE,PHI
10676,Michael,Morgan,LB,SEA
10681,Kevin,Brock,TE,FA
10689,Shaun,Draughn,RB,SFO
10693,Dennis,Allen,Coach,FA
10694,Joe,Philbin,Coach,FA
10695,Andrew,Luck,QB,IND
10696,Robert,Griffin III,QB,WAS
10697,Ryan,Tannehill,QB,MIA
10698,Brandon,Weeden,QB,HOU
10699,Nick,Foles,QB,STL
10700,Kirk,Cousins,QB,WAS
10701,Kellen,Moore,QB,DAL
10702,Brock,Osweiler,QB,DEN
10703,Russell,Wilson,QB,SEA
10705,Ryan,Lindley,QB,IND
10706,Trent,Richardson,RB,FA*
10708,Lamar,Miller,RB,MIA
10709,Doug,Martin,RB,TBB
10710,Chris,Polk,RB,HOU
10711,LaMichael,James,RB,FA
10713,Bernard,Pierce,RB,JAC
10714,Robert,Turbin,RB,DAL
10715,Vick,Ballard,RB,NOS
10717,Cyrus,Gray,RB,FA
10718,Isaiah,Pead,RB,FA
10719,Justin,Blackmon,WR,JAC
10720,Kendall,Wright,WR,TEN
10721,Michael,Floyd,WR,ARI
10722,Alshon,Jeffery,WR,CHI
10723,Mohamed,Sanu,WR,CIN
10725,Rueben,Randle,WR,NYG
10729,T.Y.,Hilton,WR,IND
10730,DeVier,Posey,WR,DEN
10731,Nick,Toon,WR,STL
10732,Ryan,Broyles,WR,FA
10734,Jarius,Wright,WR,MIN
10735,Brian,Quick,WR,STL
10736,Chris,Givens,WR,BAL
10737,Travis,Benjamin,WR,CLE
10738,Marvin,Jones,WR,CIN
10741,Chris,Owusu,WR,NYJ
10742,Dwayne,Allen,TE,IND
10743,Coby,Fleener,TE,IND
10744,Ladarius,Green,TE,SDC
10747,Orson,Charles,TE,FA
10748,Quinton,Coples,LB,MIA
10749,Melvin,Ingram,LB,SDC
10750,Nick,Perry,LB,GBP
10752,Andre,Branch,DE,JAC
10753,Chandler,Jones,DE,NEP
10754,Whitney,Mercilus,LB,HOU
10755,Vinny,Curry,DE,PHI
10756,Jonathan,Massaquoi,LB,FA
10757,Brandon,Thompson,DT,CIN
10760,Devon,Still,DT,HOU
10761,Dontari,Poe,DT,KCC
10762,Fletcher,Cox,DE,PHI
10763,Michael,Brockers,DT,STL
10764,Courtney,Upshaw,LB,BAL
10765,Sean,Spence,LB,PIT
10766,Bruce,Irvin,LB,SEA
10767,Travis,Lewis,LB,DET
10768,Lavonte,David,LB,TBB
10769,Keenan,Robinson,LB,WAS
10770,Zach,Brown,LB,TEN
10772,Vontaze,Burfict,LB,CIN
10773,Luke,Kuechly,LB,CAR
10774,Dont'a,Hightower,LB,NEP
10775,Bobby,Wagner,LB,SEA
10776,Audie,Cole,LB,MIN
10777,Morris,Claiborne,CB,DAL
10778,Dre,Kirkpatrick,CB,CIN
10779,Janoris,Jenkins,CB,STL
10780,Alfonzo,Dennard,CB,FA
10781,Brandon,Boykin,CB,PIT
10782,Mark,Barron,S,STL
10783,Harrison,Smith,S,MIN
10784,George,Iloka,S,CIN
10787,Trent,Robinson,S,FA
10788,Antonio,Allen,S,NYJ
10789,Stephon,Gilmore,CB,BUF
10791,Leonard,Johnson,CB,NEP
10792,Jayron,Hosley,CB,NYG
10793,Casey,Hayward,CB,GBP
10797,Jeremy,Ross,WR,OAK
10800,Stephen,Hill,WR,CAR
10803,A.J.,Jenkins,WR,FA
10805,Shea,McClellin,LB,CHI
10806,Derek,Wolfe,DE,DEN
10807,Mychal,Kendricks,LB,PHI
10808,Tavon,Wilson,S,NEP
10809,Kendall,Reyes,DE,SDC
10810,Trumaine,Johnson,CB,STL
10811,Josh,Robinson,CB,MIN
10812,Ronnie,Hillman,RB,DEN
10813,T.J.,Graham,WR,FA
10814,Bryan,Anger,PN,JAC
10815,Olivier,Vernon,DE,MIA
10816,Demario,Davis,LB,NYJ
10818,Jamell,Fleming,CB,KCC
10819,Tyrone,Crawford,DT,DAL
10820,Mike,Martin,DE,TEN
10821,Dwight,Bentley,CB,FA
10822,John,Hughes,DE,CLE
10823,Akiem,Hicks,DE,NEP
10825,Omar,Bolden,S,DEN
10826,Frank,Alexander,DE,CAR
10827,Nigel,Bradham,LB,BUF
10829,Alameda,Ta'amu,DT,ARI
10830,Evan,Rodriguez,TE,FA
10831,Kyle,Wilber,LB,DAL
10832,Jaye,Howard,DT,KCC
10833,Coty,Sensabaugh,CB,TEN
10834,James-Michael,Johnson,LB,MIA
10835,Keshawn,Martin,WR,NEP
10836,Ron,Brooks,CB,BUF
10837,Adrien,Robinson,TE,NYJ
10838,Rhett,Ellison,TE,MIN
10839,Miles,Burris,LB,FA
10841,Mike,Daniels,DE,GBP
10845,Josh,Chapman,DT,FA
10846,Malik,Jackson,DE,DEN
10847,Tahir,Whitehead,LB,DET
10848,Robert,Blanton,S,MIN
10849,Najee,Goode,LB,PHI
10850,Brandon,Marshall,LB,DEN
10851,Josh,Norman,CB,CAR
10852,Taylor,Thompson,TE,FA
10854,Tank,Carder,LB,CLE
10857,Korey,Toomer,LB,OAK
10859,Shaun,Prater,CB,ARI
10860,Bradie,Ewing,RB,FA
10861,Jack,Crawford,DE,DAL
10862,Randy,Bullock,PK,NYJ
10863,Corey,White,S,ARI
10864,Terrell,Manning,LB,MIA
10866,Juron,Criner,WR,FA
10867,Asa,Jackson,CB,ARI
10868,Greg,Zuerlein,PK,STL
10869,Jeremy,Lane,CB,SEA
10870,Alfred,Morris,RB,WAS
10871,Keith,Tandy,S,TBB
10872,Blair,Walsh,PK,MIN
10873,Mike,Harris,CB,FA
10874,Justin,Bethel,CB,ARI
